,Image,ClassName
367,/srv/Data/fruits_with_background/Lime/IMG_20190902_104414.jpg,Lime
368,/srv/Data/fruits_with_background/Orange/IMG20200728131141.jpg,Orange
369,/srv/Data/fruits_with_background/Orange/IMG_20190924_152819_1.jpg,Orange
370,/srv/Data/fruits_with_background/Orange/IMG20200728190534.jpg,Orange
371,/srv/Data/fruits_with_background/Lime/IMG_20190902_103948_1.jpg,Lime
372,/srv/Data/fruits_with_background/Banana/IMG_9322.JPG,Banana
373,/srv/Data/fruits_with_background/Lime/IMG_20190902_103818.jpg,Lime
374,/srv/Data/fruits_with_background/Orange/IMG_20190924_151025.jpg,Orange
375,/srv/Data/fruits_with_background/Banana/IMG_0132.JPG,Banana
376,/srv/Data/fruits_with_background/Orange/IMG20200729173726.jpg,Orange
377,/srv/Data/fruits_with_background/Lime/IMG_20190902_111331_1.jpg,Lime
378,/srv/Data/fruits_with_background/Banana/IMG_8750.JPG,Banana
379,/srv/Data/fruits_with_background/Orange/IMG_1942.JPG,Orange
380,/srv/Data/fruits_with_background/Orange/IMG_1913.JPG,Orange
381,/srv/Data/fruits_with_background/Banana/IMG_9092.JPG,Banana
382,/srv/Data/fruits_with_background/Lime/IMG_20190902_104132_1.jpg,Lime
383,/srv/Data/fruits_with_background/Lime/IMG_20190902_104052.jpg,Lime
384,/srv/Data/fruits_with_background/Orange/IMG_20190924_150856.jpg,Orange
385,/srv/Data/fruits_with_background/Lime/IMG20200728191254.jpg,Lime
386,/srv/Data/fruits_with_background/Lime/IMG_20190902_111003.jpg,Lime
387,/srv/Data/fruits_with_background/Orange/IMG20200729173725.jpg,Orange
388,/srv/Data/fruits_with_background/Banana/IMG_9291.JPG,Banana
389,/srv/Data/fruits_with_background/Banana/IMG_9211.JPG,Banana
390,/srv/Data/fruits_with_background/Lime/IMG_20190902_104555.jpg,Lime
391,/srv/Data/fruits_with_background/Banana/IMG_9326.JPG,Banana
392,/srv/Data/fruits_with_background/Lime/IMG_20190902_104252.jpg,Lime
393,/srv/Data/fruits_with_background/Orange/IMG20200728190600.jpg,Orange
394,/srv/Data/fruits_with_background/Orange/IMG_20190924_152909.jpg,Orange
395,/srv/Data/fruits_with_background/Lime/IMG_20190902_102941.jpg,Lime
396,/srv/Data/fruits_with_background/Banana/IMG_8553.JPG,Banana
397,/srv/Data/fruits_with_background/Banana/IMG_9223.JPG,Banana
398,/srv/Data/fruits_with_background/Lime/IMG_20190902_111321.jpg,Lime
399,/srv/Data/fruits_with_background/Orange/IMG_2609.JPG,Orange
400,/srv/Data/fruits_with_background/Lime/IMG_20190902_111136.jpg,Lime
401,/srv/Data/fruits_with_background/Banana/IMG_8539.JPG,Banana
402,/srv/Data/fruits_with_background/Lime/IMG_20190902_104108_1.jpg,Lime
403,/srv/Data/fruits_with_background/Lime/IMG_20190902_102952.jpg,Lime
404,/srv/Data/fruits_with_background/Orange/IMG_2526.JPG,Orange
405,/srv/Data/fruits_with_background/Orange/IMG20200728190532.jpg,Orange
406,/srv/Data/fruits_with_background/Banana/IMG_9453.JPG,Banana
407,/srv/Data/fruits_with_background/Orange/IMG20200729173832.jpg,Orange
408,/srv/Data/fruits_with_background/Lime/IMG_20190902_111526.jpg,Lime
409,/srv/Data/fruits_with_background/Lime/IMG_20190902_103801.jpg,Lime
410,/srv/Data/fruits_with_background/Orange/IMG20200729173755_01.jpg,Orange
411,/srv/Data/fruits_with_background/Orange/IMG_20190924_152833.jpg,Orange
412,/srv/Data/fruits_with_background/Orange/IMG20200729173758.jpg,Orange
413,/srv/Data/fruits_with_background/Banana/IMG_0128.JPG,Banana
414,/srv/Data/fruits_with_background/Banana/IMG_9401.JPG,Banana
415,/srv/Data/fruits_with_background/Banana/IMG_9182.JPG,Banana
416,/srv/Data/fruits_with_background/Lime/IMG_20190902_102827.jpg,Lime
417,/srv/Data/fruits_with_background/Orange/IMG_20190924_152729.jpg,Orange
418,/srv/Data/fruits_with_background/Orange/IMG_20190923_184500.jpg,Orange
419,/srv/Data/fruits_with_background/Orange/IMG_2575.JPG,Orange
420,/srv/Data/fruits_with_background/Lime/IMG_20190902_111211.jpg,Lime
421,/srv/Data/fruits_with_background/Lime/IMG_20190902_104103.jpg,Lime
422,/srv/Data/fruits_with_background/Lime/IMG_20190902_111123.jpg,Lime
423,/srv/Data/fruits_with_background/Banana/IMG_8587.JPG,Banana
424,/srv/Data/fruits_with_background/Lime/IMG_20190902_104145_1.jpg,Lime
425,/srv/Data/fruits_with_background/Banana/IMG_8561.JPG,Banana
426,/srv/Data/fruits_with_background/Banana/IMG_8847.JPG,Banana
427,/srv/Data/fruits_with_background/Banana/IMG_8574.JPG,Banana
428,/srv/Data/fruits_with_background/Banana/IMG_8496.JPG,Banana
429,/srv/Data/fruits_with_background/Orange/IMG_2601.JPG,Orange
430,/srv/Data/fruits_with_background/Lime/IMG20200728191341.jpg,Lime
431,/srv/Data/fruits_with_background/Banana/IMG_8863.JPG,Banana
432,/srv/Data/fruits_with_background/Lime/IMG_20190902_103941.jpg,Lime
433,/srv/Data/fruits_with_background/Orange/IMG20200729173847.jpg,Orange
434,/srv/Data/fruits_with_background/Orange/IMG20200728131140.jpg,Orange
435,/srv/Data/fruits_with_background/Banana/IMG_9049.JPG,Banana
436,/srv/Data/fruits_with_background/Banana/IMG_9183.JPG,Banana
437,/srv/Data/fruits_with_background/Orange/IMG_2588.JPG,Orange
438,/srv/Data/fruits_with_background/Lime/IMG_20190902_102440.jpg,Lime
439,/srv/Data/fruits_with_background/Lime/IMG_20190902_102444_1.jpg,Lime
440,/srv/Data/fruits_with_background/Orange/IMG20200728190510.jpg,Orange
441,/srv/Data/fruits_with_background/Lime/IMG_20190902_102424.jpg,Lime
442,/srv/Data/fruits_with_background/Orange/IMG_20190924_151747.jpg,Orange
443,/srv/Data/fruits_with_background/Lime/IMG_20190902_104438_1.jpg,Lime
444,/srv/Data/fruits_with_background/Banana/IMG_8555.JPG,Banana
445,/srv/Data/fruits_with_background/Banana/IMG_8696.JPG,Banana
446,/srv/Data/fruits_with_background/Lime/IMG_20190902_104529.jpg,Lime
447,/srv/Data/fruits_with_background/Orange/IMG20200729173733.jpg,Orange
448,/srv/Data/fruits_with_background/Lime/IMG20200728191225.jpg,Lime
449,/srv/Data/fruits_with_background/Lime/IMG_20190902_103949.jpg,Lime
450,/srv/Data/fruits_with_background/Banana/IMG_9124.JPG,Banana
451,/srv/Data/fruits_with_background/Banana/IMG20200729190231.jpg,Banana
452,/srv/Data/fruits_with_background/Lime/IMG_20190902_111039.jpg,Lime
453,/srv/Data/fruits_with_background/Banana/IMG_8597.JPG,Banana
454,/srv/Data/fruits_with_background/Banana/IMG_0121.JPG,Banana
455,/srv/Data/fruits_with_background/Orange/IMG_2604.JPG,Orange
456,/srv/Data/fruits_with_background/Orange/IMG_20190924_151810.jpg,Orange
457,/srv/Data/fruits_with_background/Lime/IMG_20190902_111429_1.jpg,Lime
458,/srv/Data/fruits_with_background/Lime/IMG_20190902_111159.jpg,Lime
459,/srv/Data/fruits_with_background/Orange/IMG20200728130809.jpg,Orange
460,/srv/Data/fruits_with_background/Orange/IMG_20190924_152755.jpg,Orange
461,/srv/Data/fruits_with_background/Orange/IMG_1887.JPG,Orange
462,/srv/Data/fruits_with_background/Orange/IMG_2186.JPG,Orange
463,/srv/Data/fruits_with_background/Lime/IMG_20190902_102527.jpg,Lime
464,/srv/Data/fruits_with_background/Orange/IMG_20190924_150952_1.jpg,Orange
465,/srv/Data/fruits_with_background/Orange/IMG_20190924_152733.jpg,Orange
466,/srv/Data/fruits_with_background/Banana/IMG_8563.JPG,Banana
467,/srv/Data/fruits_with_background/Banana/IMG_9357.JPG,Banana
468,/srv/Data/fruits_with_background/Lime/IMG_20190902_104109.jpg,Lime
469,/srv/Data/fruits_with_background/Banana/IMG_8654.JPG,Banana
470,/srv/Data/fruits_with_background/Lime/IMG_20190902_111443.jpg,Lime
471,/srv/Data/fruits_with_background/Orange/IMG20200729173747.jpg,Orange
472,/srv/Data/fruits_with_background/Banana/IMG_8661.JPG,Banana
473,/srv/Data/fruits_with_background/Banana/IMG_8969.JPG,Banana
474,/srv/Data/fruits_with_background/Orange/IMG_20190924_152840.jpg,Orange
475,/srv/Data/fruits_with_background/Lime/IMG_20190902_111147_1.jpg,Lime
476,/srv/Data/fruits_with_background/Orange/IMG_20190924_151036.jpg,Orange
477,/srv/Data/fruits_with_background/Lime/IMG_20190902_102457.jpg,Lime
478,/srv/Data/fruits_with_background/Banana/IMG_8914.JPG,Banana
479,/srv/Data/fruits_with_background/Banana/IMG_8903.JPG,Banana
480,/srv/Data/fruits_with_background/Lime/IMG_20190902_111423.jpg,Lime
481,/srv/Data/fruits_with_background/Lime/IMG_20190902_103645.jpg,Lime
482,/srv/Data/fruits_with_background/Orange/IMG_2185.JPG,Orange
483,/srv/Data/fruits_with_background/Lime/IMG_20190902_104510.jpg,Lime
484,/srv/Data/fruits_with_background/Orange/IMG20200728130805.jpg,Orange
485,/srv/Data/fruits_with_background/Orange/IMG_20190924_152858_1.jpg,Orange
486,/srv/Data/fruits_with_background/Lime/IMG_20190902_104359.jpg,Lime
487,/srv/Data/fruits_with_background/Lime/IMG_20190902_111442.jpg,Lime
488,/srv/Data/fruits_with_background/Orange/IMG20200728190606.jpg,Orange
489,/srv/Data/fruits_with_background/Orange/IMG_20190924_151833.jpg,Orange
490,/srv/Data/fruits_with_background/Orange/IMG_20190924_150855.jpg,Orange
491,/srv/Data/fruits_with_background/Lime/IMG_20190902_104401.jpg,Lime
492,/srv/Data/fruits_with_background/Orange/IMG_1896.JPG,Orange
493,/srv/Data/fruits_with_background/Lime/IMG_20190902_111503.jpg,Lime
494,/srv/Data/fruits_with_background/Banana/IMG_9114.JPG,Banana
495,/srv/Data/fruits_with_background/Banana/IMG_8894.JPG,Banana
496,/srv/Data/fruits_with_background/Lime/IMG_20190902_103648.jpg,Lime
497,/srv/Data/fruits_with_background/Lime/IMG_20190902_111214.jpg,Lime
498,/srv/Data/fruits_with_background/Lime/IMG_20190902_111433.jpg,Lime
499,/srv/Data/fruits_with_background/Banana/IMG_9277.JPG,Banana
500,/srv/Data/fruits_with_background/Lime/IMG_20190902_102620_1.jpg,Lime
501,/srv/Data/fruits_with_background/Orange/IMG20200728190609.jpg,Orange
502,/srv/Data/fruits_with_background/Banana/IMG_9125.JPG,Banana
503,/srv/Data/fruits_with_background/Banana/IMG_9157.JPG,Banana
504,/srv/Data/fruits_with_background/Lime/IMG_20190902_103713.jpg,Lime
505,/srv/Data/fruits_with_background/Orange/IMG20200729173736.jpg,Orange
506,/srv/Data/fruits_with_background/Orange/IMG_20190924_151808.jpg,Orange
507,/srv/Data/fruits_with_background/Lime/IMG_20190902_103702.jpg,Lime
508,/srv/Data/fruits_with_background/Banana/IMG_8543.JPG,Banana
509,/srv/Data/fruits_with_background/Lime/IMG_20190902_111230.jpg,Lime
510,/srv/Data/fruits_with_background/Lime/IMG_20190902_111249.jpg,Lime
511,/srv/Data/fruits_with_background/Banana/IMG_8720.JPG,Banana
512,/srv/Data/fruits_with_background/Banana/IMG20200730132222.jpg,Banana
513,/srv/Data/fruits_with_background/Banana/IMG20200730132304.jpg,Banana
514,/srv/Data/fruits_with_background/Lime/IMG_20190902_111354.jpg,Lime
515,/srv/Data/fruits_with_background/Lime/IMG_20190902_111348.jpg,Lime
516,/srv/Data/fruits_with_background/Lime/IMG_20190902_111033.jpg,Lime
517,/srv/Data/fruits_with_background/Orange/IMG20200728130814.jpg,Orange
518,/srv/Data/fruits_with_background/Banana/IMG_8852.JPG,Banana
519,/srv/Data/fruits_with_background/Lime/IMG_20190902_111150.jpg,Lime
520,/srv/Data/fruits_with_background/Lime/IMG_20190902_111102_1.jpg,Lime
521,/srv/Data/fruits_with_background/Banana/IMG_9040.JPG,Banana
522,/srv/Data/fruits_with_background/Banana/IMG_8905.JPG,Banana
523,/srv/Data/fruits_with_background/Banana/IMG_9079.JPG,Banana
524,/srv/Data/fruits_with_background/Lime/IMG_20190902_104253_1.jpg,Lime
525,/srv/Data/fruits_with_background/Banana/IMG_9280.JPG,Banana
526,/srv/Data/fruits_with_background/Orange/IMG_1905.JPG,Orange
527,/srv/Data/fruits_with_background/Orange/IMG_2192.JPG,Orange
528,/srv/Data/fruits_with_background/Lime/IMG_20190902_103922_1.jpg,Lime
529,/srv/Data/fruits_with_background/Banana/IMG_8489.JPG,Banana
530,/srv/Data/fruits_with_background/Lime/IMG_20190902_111121.jpg,Lime
531,/srv/Data/fruits_with_background/Lime/IMG_20190902_111240_1.jpg,Lime
532,/srv/Data/fruits_with_background/Lime/IMG_20190902_104324.jpg,Lime
533,/srv/Data/fruits_with_background/Orange/IMG_20190923_184412.jpg,Orange
534,/srv/Data/fruits_with_background/Lime/IMG_20190902_111228.jpg,Lime
535,/srv/Data/fruits_with_background/Banana/IMG20200730132321.jpg,Banana
536,/srv/Data/fruits_with_background/Lime/IMG_20190902_111226.jpg,Lime
537,/srv/Data/fruits_with_background/Orange/IMG20200729173850.jpg,Orange
538,/srv/Data/fruits_with_background/Orange/IMG_20190924_151010.jpg,Orange
539,/srv/Data/fruits_with_background/Banana/IMG20200730132301.jpg,Banana
540,/srv/Data/fruits_with_background/Banana/IMG_8617.JPG,Banana
541,/srv/Data/fruits_with_background/Lime/IMG_20190902_110923.jpg,Lime
542,/srv/Data/fruits_with_background/Lime/IMG_20190902_111033_1.jpg,Lime
543,/srv/Data/fruits_with_background/Banana/IMG_8642.JPG,Banana
544,/srv/Data/fruits_with_background/Banana/IMG20200730132757.jpg,Banana
545,/srv/Data/fruits_with_background/Banana/IMG_9365.JPG,Banana
546,/srv/Data/fruits_with_background/Lime/IMG_20190902_104244.jpg,Lime
547,/srv/Data/fruits_with_background/Orange/IMG_1991.JPG,Orange
548,/srv/Data/fruits_with_background/Banana/IMG_9434.JPG,Banana
549,/srv/Data/fruits_with_background/Lime/IMG_20190902_111425.jpg,Lime
550,/srv/Data/fruits_with_background/Orange/IMG20200729173805.jpg,Orange
551,/srv/Data/fruits_with_background/Banana/IMG_8884.JPG,Banana
552,/srv/Data/fruits_with_background/Lime/IMG_20190902_110933.jpg,Lime
553,/srv/Data/fruits_with_background/Banana/IMG_8674.JPG,Banana
554,/srv/Data/fruits_with_background/Orange/IMG_2617.JPG,Orange
555,/srv/Data/fruits_with_background/Orange/IMG_20190924_151038.jpg,Orange
556,/srv/Data/fruits_with_background/Banana/IMG_9106.JPG,Banana
557,/srv/Data/fruits_with_background/Lime/IMG_20190902_102446.jpg,Lime
558,/srv/Data/fruits_with_background/Lime/IMG_20190902_111322.jpg,Lime
559,/srv/Data/fruits_with_background/Banana/IMG_9006.JPG,Banana
560,/srv/Data/fruits_with_background/Banana/IMG_8665.JPG,Banana
561,/srv/Data/fruits_with_background/Lime/IMG_20190902_111332.jpg,Lime
562,/srv/Data/fruits_with_background/Lime/IMG_20190902_103729.jpg,Lime
563,/srv/Data/fruits_with_background/Orange/IMG_2669.JPG,Orange
564,/srv/Data/fruits_with_background/Banana/IMG_9178.JPG,Banana
565,/srv/Data/fruits_with_background/Banana/IMG_8509.JPG,Banana
566,/srv/Data/fruits_with_background/Orange/IMG_2528.JPG,Orange
567,/srv/Data/fruits_with_background/Lime/IMG_20190902_104432.jpg,Lime
568,/srv/Data/fruits_with_background/Orange/IMG_20190924_151754.jpg,Orange
569,/srv/Data/fruits_with_background/Lime/IMG_20190902_104335.jpg,Lime
570,/srv/Data/fruits_with_background/Lime/IMG_20190902_104110.jpg,Lime
571,/srv/Data/fruits_with_background/Orange/IMG_2677.JPG,Orange
572,/srv/Data/fruits_with_background/Lime/IMG_20190902_110945.jpg,Lime
573,/srv/Data/fruits_with_background/Banana/IMG_8631.JPG,Banana
574,/srv/Data/fruits_with_background/Orange/IMG_20190924_151006.jpg,Orange
575,/srv/Data/fruits_with_background/Banana/IMG_9168.JPG,Banana
576,/srv/Data/fruits_with_background/Banana/IMG_9081.JPG,Banana
577,/srv/Data/fruits_with_background/Banana/IMG_8873.JPG,Banana
578,/srv/Data/fruits_with_background/Banana/IMG_9268.JPG,Banana
579,/srv/Data/fruits_with_background/Banana/IMG_9004.JPG,Banana
580,/srv/Data/fruits_with_background/Orange/IMG_1886.JPG,Orange
581,/srv/Data/fruits_with_background/Lime/IMG_20190902_111224_1.jpg,Lime
582,/srv/Data/fruits_with_background/Banana/IMG_8797.JPG,Banana
583,/srv/Data/fruits_with_background/Lime/IMG_20190902_104102_1.jpg,Lime
584,/srv/Data/fruits_with_background/Lime/IMG_20190902_103001.jpg,Lime
585,/srv/Data/fruits_with_background/Lime/IMG_20190902_111308_1.jpg,Lime
586,/srv/Data/fruits_with_background/Lime/IMG_20190902_103002.jpg,Lime
587,/srv/Data/fruits_with_background/Lime/IMG_20190902_104213.jpg,Lime
588,/srv/Data/fruits_with_background/Lime/IMG_20190902_104524.jpg,Lime
589,/srv/Data/fruits_with_background/Lime/IMG_20190902_104400.jpg,Lime
590,/srv/Data/fruits_with_background/Orange/IMG_20190924_152909_1.jpg,Orange
591,/srv/Data/fruits_with_background/Lime/IMG20200728191349.jpg,Lime
592,/srv/Data/fruits_with_background/Lime/IMG_20190902_104511.jpg,Lime
593,/srv/Data/fruits_with_background/Orange/IMG20200729173801_01.jpg,Orange
594,/srv/Data/fruits_with_background/Banana/IMG_9301.JPG,Banana
595,/srv/Data/fruits_with_background/Orange/IMG20200728190602.jpg,Orange
596,/srv/Data/fruits_with_background/Banana/IMG_9302.JPG,Banana
597,/srv/Data/fruits_with_background/Banana/IMG_8541.JPG,Banana
598,/srv/Data/fruits_with_background/Banana/IMG20200730132102.jpg,Banana
599,/srv/Data/fruits_with_background/Banana/IMG_8764.JPG,Banana
600,/srv/Data/fruits_with_background/Orange/IMG_20190924_151039.jpg,Orange
601,/srv/Data/fruits_with_background/Banana/IMG_8717.JPG,Banana
602,/srv/Data/fruits_with_background/Lime/IMG_20190902_110806.jpg,Lime
603,/srv/Data/fruits_with_background/Orange/IMG20200728130803.jpg,Orange
604,/srv/Data/fruits_with_background/Banana/IMG_8971.JPG,Banana
605,/srv/Data/fruits_with_background/Orange/IMG_2522.JPG,Orange
606,/srv/Data/fruits_with_background/Orange/IMG_20190924_151821.jpg,Orange
607,/srv/Data/fruits_with_background/Lime/IMG_20190902_102423.jpg,Lime
608,/srv/Data/fruits_with_background/Orange/IMG_20190924_150953_1.jpg,Orange
609,/srv/Data/fruits_with_background/Banana/IMG_9255.JPG,Banana
610,/srv/Data/fruits_with_background/Orange/IMG_1912.JPG,Orange
611,/srv/Data/fruits_with_background/Orange/IMG20200729173802_01.jpg,Orange
612,/srv/Data/fruits_with_background/Lime/IMG_20190902_103908.jpg,Lime
613,/srv/Data/fruits_with_background/Lime/IMG_20190902_110916.jpg,Lime
614,/srv/Data/fruits_with_background/Banana/IMG_8839.JPG,Banana
615,/srv/Data/fruits_with_background/Banana/IMG_9346.JPG,Banana
616,/srv/Data/fruits_with_background/Lime/IMG_20190902_111115.jpg,Lime
617,/srv/Data/fruits_with_background/Orange/IMG_1874.JPG,Orange
618,/srv/Data/fruits_with_background/Orange/IMG_20190924_152747.jpg,Orange
619,/srv/Data/fruits_with_background/Banana/IMG_8566.JPG,Banana
620,/srv/Data/fruits_with_background/Banana/IMG_8627.JPG,Banana
621,/srv/Data/fruits_with_background/Banana/IMG20200729190238.jpg,Banana
622,/srv/Data/fruits_with_background/Lime/IMG_20190902_111436.jpg,Lime
623,/srv/Data/fruits_with_background/Orange/IMG_2525.JPG,Orange
624,/srv/Data/fruits_with_background/Lime/IMG_20190902_110807.jpg,Lime
625,/srv/Data/fruits_with_background/Lime/IMG_20190902_111308.jpg,Lime
626,/srv/Data/fruits_with_background/Banana/IMG_8662.JPG,Banana
627,/srv/Data/fruits_with_background/Banana/IMG_9027.JPG,Banana
628,/srv/Data/fruits_with_background/Lime/IMG_20190902_103906_1.jpg,Lime
629,/srv/Data/fruits_with_background/Banana/IMG_8885.JPG,Banana
630,/srv/Data/fruits_with_background/Lime/IMG_20190902_102405.jpg,Lime
631,/srv/Data/fruits_with_background/Banana/IMG_9303.JPG,Banana
632,/srv/Data/fruits_with_background/Orange/IMG20200728190424.jpg,Orange
633,/srv/Data/fruits_with_background/Orange/IMG_2614.JPG,Orange
634,/srv/Data/fruits_with_background/Orange/IMG_20190924_152831.jpg,Orange
635,/srv/Data/fruits_with_background/Banana/IMG_9091.JPG,Banana
636,/srv/Data/fruits_with_background/Orange/IMG_20190924_151012_1.jpg,Orange
637,/srv/Data/fruits_with_background/Lime/IMG_20190902_104322_1.jpg,Lime
638,/srv/Data/fruits_with_background/Lime/IMG_20190902_111511.jpg,Lime
639,/srv/Data/fruits_with_background/Banana/IMG_8946.JPG,Banana
640,/srv/Data/fruits_with_background/Orange/IMG20200729173801.jpg,Orange
641,/srv/Data/fruits_with_background/Lime/IMG_20190902_111502.jpg,Lime
642,/srv/Data/fruits_with_background/Banana/IMG_9281.JPG,Banana
643,/srv/Data/fruits_with_background/Orange/IMG20200729173803.jpg,Orange
644,/srv/Data/fruits_with_background/Lime/IMG_20190902_111444.jpg,Lime
645,/srv/Data/fruits_with_background/Orange/IMG20200729173802.jpg,Orange
646,/srv/Data/fruits_with_background/Banana/IMG_8671.JPG,Banana
647,/srv/Data/fruits_with_background/Banana/IMG20200730132122.jpg,Banana
648,/srv/Data/fruits_with_background/Banana/IMG_8686.JPG,Banana
649,/srv/Data/fruits_with_background/Lime/IMG_20190902_103818_1.jpg,Lime
650,/srv/Data/fruits_with_background/Banana/IMG_9233.JPG,Banana
651,/srv/Data/fruits_with_background/Banana/IMG_8983.JPG,Banana
652,/srv/Data/fruits_with_background/Banana/IMG_9410.JPG,Banana
653,/srv/Data/fruits_with_background/Banana/IMG_8860.JPG,Banana
654,/srv/Data/fruits_with_background/Banana/IMG_9354.JPG,Banana
655,/srv/Data/fruits_with_background/Banana/IMG_0131.JPG,Banana
656,/srv/Data/fruits_with_background/Orange/IMG20200729173719_01.jpg,Orange
657,/srv/Data/fruits_with_background/Banana/IMG_8786.JPG,Banana
658,/srv/Data/fruits_with_background/Lime/IMG_20190902_110818_1.jpg,Lime
659,/srv/Data/fruits_with_background/Lime/IMG_20190902_102838_1.jpg,Lime
660,/srv/Data/fruits_with_background/Lime/IMG_20190902_104118_1.jpg,Lime
661,/srv/Data/fruits_with_background/Banana/IMG_9248.JPG,Banana
662,/srv/Data/fruits_with_background/Orange/IMG_20190924_152832_1.jpg,Orange
663,/srv/Data/fruits_with_background/Lime/IMG_20190902_104424.jpg,Lime
664,/srv/Data/fruits_with_background/Orange/IMG_20190924_152908.jpg,Orange
665,/srv/Data/fruits_with_background/Orange/IMG_20190924_152748.jpg,Orange
666,/srv/Data/fruits_with_background/Lime/IMG_20190902_103949_1.jpg,Lime
667,/srv/Data/fruits_with_background/Banana/IMG_9256.JPG,Banana
668,/srv/Data/fruits_with_background/Lime/IMG_20190902_111341.jpg,Lime
669,/srv/Data/fruits_with_background/Banana/IMG_9159.JPG,Banana
670,/srv/Data/fruits_with_background/Banana/IMG_8486.JPG,Banana
671,/srv/Data/fruits_with_background/Orange/IMG_2172.JPG,Orange
672,/srv/Data/fruits_with_background/Orange/IMG_1983.JPG,Orange
673,/srv/Data/fruits_with_background/Orange/IMG20200728190420_01.jpg,Orange
674,/srv/Data/fruits_with_background/Orange/IMG20200729173831.jpg,Orange
675,/srv/Data/fruits_with_background/Banana/IMG_8618.JPG,Banana
676,/srv/Data/fruits_with_background/Lime/IMG_20190902_104423.jpg,Lime
677,/srv/Data/fruits_with_background/Banana/IMG_9399.JPG,Banana
678,/srv/Data/fruits_with_background/Lime/IMG_20190902_103816_1.jpg,Lime
679,/srv/Data/fruits_with_background/Orange/IMG20200728190424_01.jpg,Orange
680,/srv/Data/fruits_with_background/Lime/IMG_20190902_104425.jpg,Lime
681,/srv/Data/fruits_with_background/Banana/IMG_8906.JPG,Banana
682,/srv/Data/fruits_with_background/Orange/IMG20200729173741_01.jpg,Orange
683,/srv/Data/fruits_with_background/Lime/IMG_20190902_102621.jpg,Lime
684,/srv/Data/fruits_with_background/Orange/IMG_20190924_152854_1.jpg,Orange
685,/srv/Data/fruits_with_background/Banana/IMG_8982.JPG,Banana
686,/srv/Data/fruits_with_background/Banana/IMG_8808.JPG,Banana
687,/srv/Data/fruits_with_background/Lime/IMG_20190902_111445.jpg,Lime
688,/srv/Data/fruits_with_background/Orange/IMG_20190924_151023_1.jpg,Orange
689,/srv/Data/fruits_with_background/Orange/IMG_1922.JPG,Orange
690,/srv/Data/fruits_with_background/Banana/IMG_8551.JPG,Banana
691,/srv/Data/fruits_with_background/Orange/IMG_2684.JPG,Orange
692,/srv/Data/fruits_with_background/Lime/IMG_20190902_111343_1.jpg,Lime
693,/srv/Data/fruits_with_background/Lime/IMG20200728191246.jpg,Lime
694,/srv/Data/fruits_with_background/Lime/IMG_20190902_111329.jpg,Lime
695,/srv/Data/fruits_with_background/Lime/IMG_20190902_110831.jpg,Lime
696,/srv/Data/fruits_with_background/Banana/IMG_9292.JPG,Banana
697,/srv/Data/fruits_with_background/Orange/IMG_2681.JPG,Orange
698,/srv/Data/fruits_with_background/Orange/IMG_1996.JPG,Orange
699,/srv/Data/fruits_with_background/Orange/IMG_20190924_151748.jpg,Orange
700,/srv/Data/fruits_with_background/Orange/IMG_2188.JPG,Orange
701,/srv/Data/fruits_with_background/Lime/IMG_20190902_102459.jpg,Lime
702,/srv/Data/fruits_with_background/Lime/IMG_20190902_103803.jpg,Lime
703,/srv/Data/fruits_with_background/Lime/IMG_20190902_111229.jpg,Lime
704,/srv/Data/fruits_with_background/Lime/IMG_20190902_104158_1.jpg,Lime
705,/srv/Data/fruits_with_background/Banana/IMG_8606.JPG,Banana
706,/srv/Data/fruits_with_background/Banana/IMG_9278.JPG,Banana
707,/srv/Data/fruits_with_background/Banana/IMG_9377.JPG,Banana
708,/srv/Data/fruits_with_background/Lime/IMG_20190902_104145.jpg,Lime
709,/srv/Data/fruits_with_background/Banana/IMG_9103.JPG,Banana
710,/srv/Data/fruits_with_background/Orange/IMG_1924.JPG,Orange
711,/srv/Data/fruits_with_background/Orange/IMG_1917.JPG,Orange
712,/srv/Data/fruits_with_background/Banana/IMG_8795.JPG,Banana
713,/srv/Data/fruits_with_background/Banana/IMG_9048.JPG,Banana
714,/srv/Data/fruits_with_background/Lime/IMG_20190902_104108.jpg,Lime
715,/srv/Data/fruits_with_background/Lime/IMG_20190902_104345.jpg,Lime
716,/srv/Data/fruits_with_background/Banana/IMG_9324.JPG,Banana
717,/srv/Data/fruits_with_background/Orange/IMG_2611.JPG,Orange
718,/srv/Data/fruits_with_background/Banana/IMG_9146.JPG,Banana
719,/srv/Data/fruits_with_background/Banana/IMG_8507.JPG,Banana
720,/srv/Data/fruits_with_background/Banana/IMG_8660.JPG,Banana
721,/srv/Data/fruits_with_background/Orange/IMG_1930.JPG,Orange
722,/srv/Data/fruits_with_background/Banana/IMG20200729190231_01.jpg,Banana
723,/srv/Data/fruits_with_background/Orange/IMG_2530.JPG,Orange
724,/srv/Data/fruits_with_background/Orange/IMG_20190923_184442.jpg,Orange
725,/srv/Data/fruits_with_background/Banana/IMG20200730132027.jpg,Banana
726,/srv/Data/fruits_with_background/Orange/IMG_2640.JPG,Orange
727,/srv/Data/fruits_with_background/Orange/IMG_20190924_152850.jpg,Orange
728,/srv/Data/fruits_with_background/Banana/IMG_0119.JPG,Banana
729,/srv/Data/fruits_with_background/Orange/IMG_1892.JPG,Orange
730,/srv/Data/fruits_with_background/Lime/IMG_20190902_103713_1.jpg,Lime
731,/srv/Data/fruits_with_background/Orange/IMG_2656.JPG,Orange
